   0.0150   0.0193  44.00  217.853    4.314
   0.0193   0.0236  44.00  196.989    8.383
   0.0236   0.0280  44.00  171.335    4.129
   0.0280   0.0324  44.00  146.296    6.138
   0.0370   0.0549  44.00   97.782   11.516
   0.0549   0.0730  44.00   56.788    6.232
   0.0730   0.0911  44.00   34.004    5.116
   0.0911   0.1182  44.00   25.548    4.008
   0.1361   0.1731  44.00   12.911    2.002
   0.1731   0.2731  44.00    6.403    0.500
   0.2731   0.4550  44.00    2.100    0.200
   0.4550   1.0000  44.00    0.200    0.040
