 1  1 0.1000E+01
 1  2 -.1570E+00
 1  3 0.5257E-02
 1  4 -.4759E-02
 1  5 -.3785E-02
 1  6 0.1859E-02
 1  7 -.3316E-02
 1  8 0.6946E-03
 1  9 -.2281E-02
 1 10 -.2129E-03
 1 11 -.4161E-02
 1 12 -.2858E-03
 1 13 -.1703E-02
 1 14 0.4184E-03
 1 15 0.1258E-03
 1 16 -.1285E-02
 1 17 0.2244E-03
 1 18 0.1515E-03
 1 19 -.1208E-02
 1 20 0.2318E-03
 1 21 0.0000E+00
 1 22 -.7207E-03
 1 23 0.0000E+00
 1 24 0.0000E+00
 1 25 -.8822E-03
 1 26 0.2251E-03
 1 27 0.0000E+00
 1 28 -.2776E-03
 1 29 0.0000E+00
 1 30 0.0000E+00
 1 31 -.1938E-03
 1 32 0.5614E-03
 1 33 0.0000E+00
 1 34 -.1091E-02
 1 35 -.1549E-03
 1 36 -.1190E-03
 1 37 0.6240E-03
 1 38 0.6927E-03
 1 39 0.8644E-04
 1 40 -.1822E-02
 1 41 -.8490E-03
 1 42 0.0000E+00
 1 43 0.1206E-02
 1 44 0.9842E-04
 1 45 0.0000E+00
 2  1 -.1570E+00
 2  2 0.1000E+01
 2  3 -.1943E+00
 2  4 0.9577E-03
 2  5 -.1569E-01
 2  6 0.4131E-02
 2  7 -.7626E-02
 2  8 0.0000E+00
 2  9 -.3607E-02
 2 10 -.3137E-03
 2 11 -.1266E-01
 2 12 -.4212E-03
 2 13 -.1687E-02
 2 14 -.6164E-03
 2 15 0.3707E-03
 2 16 -.1100E-02
 2 17 -.6614E-03
 2 18 0.2232E-03
 2 19 -.1010E-02
 2 20 -.3415E-03
 2 21 0.2459E-03
 2 22 -.8495E-03
 2 23 -.3442E-03
 2 24 0.2573E-03
 2 25 -.3733E-03
 2 26 -.3317E-03
 2 27 0.2569E-03
 2 28 -.4236E-03
 2 29 0.0000E+00
 2 30 0.0000E+00
 2 31 -.8027E-03
 2 32 0.0000E+00
 2 33 0.0000E+00
 2 34 0.2232E-03
 2 35 0.6754E-03
 2 36 0.0000E+00
 2 37 -.1319E-02
 2 38 0.0000E+00
 2 39 -.1274E-03
 2 40 0.3533E-03
 2 41 0.1066E-02
 2 42 0.0000E+00
 2 43 -.1706E-02
 2 44 -.1447E-03
 2 45 0.0000E+00
 3  1 0.5257E-02
 3  2 -.1943E+00
 3  3 0.1000E+01
 3  4 -.2294E+00
 3  5 -.1272E-01
 3  6 0.5227E-02
 3  7 -.1836E-01
 3  8 0.1404E-02
 3  9 -.1152E-01
 3 10 0.1403E-02
 3 11 -.3878E-01
 3 12 0.9744E-03
 3 13 0.3428E-03
 3 14 -.2370E-02
 3 15 0.3998E-03
 3 16 -.6151E-03
 3 17 -.1469E-02
 3 18 0.2408E-03
 3 19 -.5233E-03
 3 20 -.7366E-03
 3 21 0.2652E-03
 3 22 -.9481E-03
 3 23 -.7425E-03
 3 24 0.2775E-03
 3 25 0.1898E-03
 3 26 -.7154E-03
 3 27 0.2771E-03
 3 28 -.9528E-03
 3 29 -.3368E-03
 3 30 0.0000E+00
 3 31 0.5667E-03
 3 32 0.2974E-03
 3 33 0.2368E-03
 3 34 -.1482E-02
 3 35 -.2462E-03
 3 36 0.0000E+00
 3 37 0.1171E-02
 3 38 0.5593E-03
 3 39 -.1374E-03
 3 40 -.1422E-02
 3 41 0.1238E-02
 3 42 0.0000E+00
 3 43 -.1938E-02
 3 44 -.9966E-04
 3 45 0.0000E+00
 4  1 -.4759E-02
 4  2 0.9577E-03
 4  3 -.2294E+00
 4  4 0.1000E+01
 4  5 -.2275E+00
 4  6 -.8535E-02
 4  7 0.6374E-02
 4  8 0.6713E-04
 4  9 -.1732E-01
 4 10 0.3417E-03
 4 11 -.4221E-01
 4 12 0.0000E+00
 4 13 0.1083E-02
 4 14 -.2715E-02
 4 15 -.1765E-03
 4 16 -.5025E-03
 4 17 -.1611E-02
 4 18 -.2126E-03
 4 19 -.4966E-03
 4 20 -.1335E-02
 4 21 0.0000E+00
 4 22 -.4044E-03
 4 23 -.6555E-03
 4 24 0.0000E+00
 4 25 0.1675E-03
 4 26 -.6316E-03
 4 27 0.0000E+00
 4 28 -.1415E-02
 4 29 -.9019E-03
 4 30 0.0000E+00
 4 31 0.7636E-03
 4 32 -.2027E-05
 4 33 0.0000E+00
 4 34 -.6310E-03
 4 35 0.1100E-04
 4 36 0.1670E-03
 4 37 -.7302E-03
 4 38 -.6584E-03
 4 39 -.1213E-03
 4 40 0.1457E-02
 4 41 0.2010E-02
 4 42 0.0000E+00
 4 43 -.3199E-02
 4 44 -.1870E-03
 4 45 0.0000E+00
 5  1 -.3785E-02
 5  2 -.1569E-01
 5  3 -.1272E-01
 5  4 -.2275E+00
 5  5 0.1000E+01
 5  6 -.1272E+00
 5  7 -.2549E+00
 5  8 -.1907E-02
 5  9 0.8872E-02
 5 10 -.3793E-02
 5 11 -.6820E-01
 5 12 -.3056E-02
 5 13 -.2699E-02
 5 14 -.2658E-02
 5 15 0.1818E-02
 5 16 -.3613E-02
 5 17 -.2047E-02
 5 18 0.1107E-02
 5 19 -.2347E-02
 5 20 -.1652E-02
 5 21 0.5949E-03
 5 22 -.1612E-02
 5 23 -.1288E-02
 5 24 0.6223E-03
 5 25 -.8511E-03
 5 26 -.8023E-03
 5 27 0.3107E-03
 5 28 -.7031E-03
 5 29 -.3776E-03
 5 30 0.3019E-03
 5 31 -.1285E-02
 5 32 0.3335E-03
 5 33 0.0000E+00
 5 34 -.5586E-03
 5 35 0.8149E-03
 5 36 0.0000E+00
 5 37 -.5170E-03
 5 38 0.6272E-03
 5 39 -.1540E-03
 5 40 -.1672E-02
 5 41 0.9252E-03
 5 42 0.0000E+00
 5 43 -.1405E-02
 5 44 -.1117E-03
 5 45 0.0000E+00
 6  1 0.1859E-02
 6  2 0.4131E-02
 6  3 0.5227E-02
 6  4 -.8535E-02
 6  5 -.1272E+00
 6  6 0.1000E+01
 6  7 -.1095E-01
 6  8 -.1628E+00
 6  9 -.5643E-02
 6 10 0.1111E-01
 6 11 -.3050E-01
 6 12 -.4090E-02
 6 13 0.5173E-02
 6 14 -.4556E-02
 6 15 -.3571E-02
 6 16 0.9057E-03
 6 17 -.1885E-02
 6 18 -.2017E-02
 6 19 0.1103E-02
 6 20 -.1354E-02
 6 21 -.1669E-02
 6 22 0.4888E-03
 6 23 -.1169E-02
 6 24 -.1014E-02
 6 25 0.4921E-03
 6 26 -.9360E-03
 6 27 -.7219E-03
 6 28 -.8129E-04
 6 29 -.8759E-03
 6 30 -.2793E-03
 6 31 0.8829E-03
 6 32 -.1076E-02
 6 33 -.2456E-03
 6 34 -.3203E-03
 6 35 -.1013E-02
 6 36 0.0000E+00
 6 37 0.9055E-03
 6 38 -.5557E-03
 6 39 0.0000E+00
 6 40 0.3359E-04
 6 41 0.6178E-03
 6 42 0.4288E-04
 6 43 -.1460E-02
 6 44 -.1315E-03
 6 45 0.0000E+00
 7  1 -.3316E-02
 7  2 -.7626E-02
 7  3 -.1836E-01
 7  4 0.6374E-02
 7  5 -.2549E+00
 7  6 -.1095E-01
 7  7 0.1000E+01
 7  8 -.6298E-01
 7  9 -.3354E+00
 7 10 -.3899E-02
 7 11 0.9473E-02
 7 12 -.2018E-02
 7 13 -.1305E-01
 7 14 0.3886E-02
 7 15 0.9037E-03
 7 16 -.4489E-02
 7 17 0.1387E-02
 7 18 0.4585E-03
 7 19 -.4067E-02
 7 20 0.1197E-02
 7 21 0.3368E-03
 7 22 -.1955E-02
 7 23 0.9666E-03
 7 24 0.1762E-03
 7 25 -.2574E-02
 7 26 0.6813E-03
 7 27 0.0000E+00
 7 28 -.2899E-03
 7 29 0.1078E-02
 7 30 0.0000E+00
 7 31 -.1832E-02
 7 32 0.3770E-03
 7 33 0.0000E+00
 7 34 0.5872E-04
 7 35 0.7688E-03
 7 36 0.0000E+00
 7 37 -.1295E-02
 7 38 0.5918E-03
 7 39 0.0000E+00
 7 40 -.1192E-02
 7 41 -.5706E-04
 7 42 0.0000E+00
 7 43 -.3527E-04
 7 44 0.0000E+00
 7 45 0.0000E+00
 8  1 0.6946E-03
 8  2 0.0000E+00
 8  3 0.1404E-02
 8  4 0.6713E-04
 8  5 -.1907E-02
 8  6 -.1628E+00
 8  7 -.6298E-01
 8  8 0.1000E+01
 8  9 -.1599E-01
 8 10 -.2041E+00
 8 11 -.4820E-01
 8 12 0.1293E-01
 8 13 0.2496E-02
 8 14 -.1133E-01
 8 15 -.3548E-02
 8 16 0.1327E-02
 8 17 -.4389E-02
 8 18 -.1858E-02
 8 19 0.1219E-02
 8 20 -.3407E-02
 8 21 -.1021E-02
 8 22 0.7163E-03
 8 23 -.2277E-02
 8 24 -.6427E-03
 8 25 0.4327E-03
 8 26 -.1644E-02
 8 27 -.4212E-03
 8 28 0.1257E-03
 8 29 -.1539E-02
 8 30 -.4093E-03
 8 31 0.5376E-03
 8 32 -.6722E-03
 8 33 -.1800E-03
 8 34 -.6572E-03
 8 35 -.5486E-03
 8 36 0.0000E+00
 8 37 0.3627E-03
 8 38 -.5668E-03
 8 39 -.4037E-03
 8 40 0.9407E-03
 8 41 0.2477E-02
 8 42 0.0000E+00
 8 43 -.4179E-02
 8 44 -.3635E-03
 8 45 0.2291E-04
 9  1 -.2281E-02
 9  2 -.3607E-02
 9  3 -.1152E-01
 9  4 -.1732E-01
 9  5 0.8872E-02
 9  6 -.5643E-02
 9  7 -.3354E+00
 9  8 -.1599E-01
 9  9 0.1000E+01
 9 10 -.4071E-01
 9 11 -.3889E+00
 9 12 0.1868E-02
 9 13 -.1112E-02
 9 14 0.3780E-02
 9 15 0.1189E-02
 9 16 -.8115E-02
 9 17 0.1408E-02
 9 18 0.3506E-03
 9 19 -.2625E-02
 9 20 0.1273E-02
 9 21 0.2575E-03
 9 22 -.4164E-02
 9 23 0.7399E-03
 9 24 0.1347E-03
 9 25 -.6113E-03
 9 26 0.3472E-03
 9 27 0.0000E+00
 9 28 -.1736E-02
 9 29 0.3350E-03
 9 30 0.0000E+00
 9 31 -.1607E-03
 9 32 0.5762E-03
 9 33 0.0000E+00
 9 34 -.1149E-02
 9 35 0.3455E-03
 9 36 -.9181E-04
 9 37 -.7723E-03
 9 38 0.5693E-03
 9 39 0.1333E-03
 9 40 -.1457E-02
 9 41 -.1036E-02
 9 42 0.0000E+00
 9 43 0.1637E-02
 9 44 0.8771E-04
 9 45 0.0000E+00
10  1 -.2129E-03
10  2 -.3137E-03
10  3 0.1403E-02
10  4 0.3417E-03
10  5 -.3793E-02
10  6 0.1111E-01
10  7 -.3899E-02
10  8 -.2041E+00
10  9 -.4071E-01
10 10 0.1000E+01
10 11 -.5332E-01
10 12 -.2249E+00
10 13 0.2456E-01
10 14 0.3751E-02
10 15 -.1591E-03
10 16 -.6297E-02
10 17 -.7741E-02
10 18 -.2604E-02
10 19 0.3284E-04
10 20 -.3245E-02
10 21 -.1303E-02
10 22 -.4442E-03
10 23 -.2545E-02
10 24 -.5381E-03
10 25 -.3847E-03
10 26 -.1750E-02
10 27 -.5374E-03
10 28 -.1520E-03
10 29 -.1311E-02
10 30 -.2611E-03
10 31 0.0000E+00
10 32 -.2883E-03
10 33 -.2296E-03
10 34 -.5863E-03
10 35 0.2387E-03
10 36 0.0000E+00
10 37 -.2944E-03
10 38 -.1062E-02
10 39 -.6482E-03
10 40 0.2075E-02
10 41 0.4525E-02
10 42 -.8016E-04
10 43 -.7316E-02
10 44 -.5595E-03
10 45 0.2922E-04
11  1 -.4161E-02
11  2 -.1266E-01
11  3 -.3878E-01
11  4 -.4221E-01
11  5 -.6820E-01
11  6 -.3050E-01
11  7 0.9473E-02
