Hermes

A1p
          Q2  (GeV/c)2
  x                   A1  stat.  syst.
130
0.033    1.21      0.078  0.006  0.006
0.047    1.47      0.104  0.007  0.008
0.065    1.72      0.117  0.008  0.009
0.087    1.99      0.163  0.009  0.012
0.119    2.30      0.194  0.009  0.015
0.168    2.66      0.240  0.011  0.019
0.245    3.06      0.307  0.014  0.025
0.342    3.74      0.415  0.023  0.034
0.465    5.16      0.552  0.032  0.048
